Date,Adj Close,Close,High,Low,Open,Volume,MACD,Signal,Rolling Mean Adj Close 20,Rolling std Adj Close 20,Low 14,High 14,Williams %R,RSI,Returns
2000-02-14,0.8765347003936768,1.0340399742126465,1.0345979928970337,0.9698659777641296,0.9760040044784546,367539200.0,0.01361466411604162,0.005527714661699603,0.8209532141685486,0.0391244029556206,0.7478687167167664,0.8765347003936768,-0.0,53.658503446254535,0.06292064312876339
2000-02-15,0.9006595611572266,1.0625,1.0708709955215454,1.0284600257873535,1.0290180444717407,485744000.0,0.018022387971927456,0.008026649323745173,0.8266532957553864,0.04205934142340306,0.7478687167167664,0.9006595611572266,-0.0,58.84554584083438,0.027151047351942355
2000-02-16,0.8637626767158508,1.0189729928970337,1.0546879768371582,1.0011160373687744,1.051339030265808,378246400.0,0.018327008325552563,0.010086721124106652,0.8295151442289352,0.042562003453009985,0.7478687167167664,0.9006595611572266,-0.0004993744216605009,53.78432585211345,-0.04182928930860764
2000-02-17,0.8694398403167725,1.025670051574707,1.03125,1.010045051574707,1.0284600257873535,289497600.0,0.018809695347690725,0.011831315968823466,0.8300354987382889,0.04300320400794626,0.7478687167167664,0.9006595611572266,-0.00042253784500084356,64.13324684475452,0.006551091230161643
2000-02-18,0.842003583908081,0.9933040142059326,1.0301339626312256,0.9899550080299377,1.0234379768371582,233441600.0,0.016784866203114812,0.012822026015681737,0.8300118446350098,0.04299613004259353,0.7478687167167664,0.9006595611572266,-0.0007938690531517243,57.751895582141024,-0.0320648719196397
2000-02-22,0.8613976836204529,1.0161830186843872,1.0440850257873535,0.9525669813156128,0.9832590222358704,422296000.0,0.01655428874549536,0.013568478561644462,0.8328736931085586,0.04308966366584767,0.7478687167167664,0.9006595611572266,-0.0005313830065891799,64.29498843973914,0.022772012873221236
2000-02-23,0.8798454403877258,1.0379459857940674,1.0625,0.9910709857940674,1.0110210180282593,473099200.0,0.017656599952493468,0.014386102839814263,0.8343873798847199,0.04422392759975043,0.781927764415741,0.9006595611572266,-0.00026929163813307726,67.99983936568304,0.021189972594030024
2000-02-24,0.8719224333763123,1.0285990238189697,1.0636160373687744,0.997767984867096,1.0474330186843872,376432000.0,0.01768698452740769,0.01504627917733295,0.8362854063510895,0.045012284169055596,0.8174057006835938,0.9006595611572266,-0.00035548193461142037,63.21627008928024,-0.00904578872105207
2000-02-25,0.8353806734085083,0.9854909777641296,1.0446430444717407,0.9832590222358704,1.0251120328903198,249144000.0,0.014594216837644947,0.01495586670939535,0.8364273041486741,0.04500433716995879,0.8230818510055542,0.9006595611572266,-0.0008018778032643398,52.63151281314715,-0.04281295014303924
2000-02-28,0.8571406602859497,1.011160969734192,1.026785969734192,0.9676340222358704,0.9832590222358704,328328000.0,0.013740631796428482,0.014712819726801976,0.8408265471458435,0.04230151051005279,0.8230818510055542,0.9006595611572266,-0.0005345808091196106,49.031386742611886,0.02571451889254198
2000-02-29,0.8675478100776672,1.0234379768371582,1.046875,1.0050220489501953,1.0139509439468384,368961600.0,0.013745480174342628,0.014519351816310108,0.8449419885873795,0.04057757306570079,0.8230818510055542,0.9006595611572266,-0.000406740665069527,49.705901482416635,0.012068586631969079
2000-03-01,0.986278772354126,1.1635040044784546,1.1791290044784546,1.058035969734192,1.058593988418579,1077003200.0,0.023064050906450362,0.01622829163433816,0.8563184827566147,0.04659037223463064,0.8230818510055542,0.986278772354126,-0.0,65.81007011768125,0.12826842244031608
2000-03-02,0.9233657717704773,1.089285969734192,1.1422990560531616,1.0775669813156128,1.1339290142059326,311259200.0,0.02508338632343532,0.017999310572157593,0.8650933355093002,0.041318161743674,0.8230818510055542,0.986278772354126,-0.0007736291907587924,56.70615360202045,-0.06591360344660632
2000-03-03,0.9687763452529907,1.1428569555282593,1.144950032234192,1.0714290142059326,1.114954948425293,323366400.0,0.03000213205530844,0.020399874868787762,0.8744357645511627,0.04262730407034006,0.8353806734085083,0.986278772354126,-0.0002120175395910744,64.89364502358637,0.04800833362009027
2000-03-06,0.9512746930122375,1.1222100257873535,1.1529020071029663,1.1160709857940674,1.125,210560000.0,0.03211780238380646,0.022743460371791504,0.8811292141675949,0.04369776664216691,0.8353806734085083,0.986278772354126,-0.0004240256928272858,58.24644156420837,-0.018230908070103632
2000-03-07,0.9299875497817993,1.0970979928970337,1.1378350257873535,1.0814729928970337,1.128906011581421,273011200.0,0.03171124432212402,0.024537017161858007,0.8844641119241714,0.044795944044712425,0.8353806734085083,0.986278772354126,-0.0006818897997057866,53.25629629237456,-0.02263166860124254
2000-03-08,0.9233657717704773,1.089285969734192,1.1065850257873535,1.058593988418579,1.0970979928970337,271230400.0,0.03050310122079014,0.025730233973644434,0.8871604084968567,0.045461994278385084,0.8353806734085083,0.986278772354126,-0.0007621034222831781,57.09472326170504,-0.007145756948744117
2000-03-09,0.9252577424049377,1.0915180444717407,1.1160709857940674,1.0558040142059326,1.0792410373687744,276718400.0,0.029359863101174444,0.02645615979915044,0.8908028155565262,0.045449515782115764,0.8353806734085083,0.986278772354126,-0.0007391848318168964,56.70457772076332,0.002046897359611003
2000-03-10,0.9517479538917542,1.1227680444717407,1.1422990560531616,1.0803569555282593,1.0864959955215454,248606400.0,0.030242757649128427,0.02721347936914604,0.8954385757446289,0.04674830624051939,0.8353806734085083,0.986278772354126,-0.0004182927960878782,63.21199219682285,0.028227906285211383
2000-03-13,0.9181616306304932,1.0831470489501953,1.129464030265808,1.066964030265808,1.0904020071029663,303956800.0,0.027910586477548738,0.027352900790826577,0.9001925647258758,0.043740570096213606,0.8353806734085083,0.986278772354126,-0.0008251443476250444,56.60793859370969,-0.035926802075132304
2000-03-14,0.8647088408470154,1.020089030265808,1.109375,1.0178569555282593,1.0823099613189697,428579200.0,0.02150127726948048,0.02618257608655736,0.8996012717485428,0.044155180623714,0.8353806734085083,0.986278772354126,-0.0014726504854130312,48.370720888801756,-0.059980593254774305
2000-03-15,0.8798454403877258,1.0379459857940674,1.073660969734192,1.0189729928970337,1.0323660373687744,443609600.0,0.0174421879413984,0.024434498457525572,0.8985605657100677,0.044373671103872,0.8353806734085083,0.986278772354126,-0.0012892916533006177,50.83977858946814,0.01735340603095479
2000-03-16,0.920054018497467,1.0853790044784546,1.089285969734192,1.0223209857940674,1.0474330186843872,378100800.0,0.017270740277821717,0.023001746821584804,0.9013751327991486,0.04383225844881411,0.8571406602859497,0.986278772354126,-0.0007816178847722826,58.90550832906316,0.04468612795408138
2000-03-17,0.9460709691047668,1.1160709857940674,1.1160709857940674,1.068079948425293,1.072545051574707,305043200.0,0.019015023891524097,0.022204402235572664,0.9052066892385483,0.04424115083440965,0.8647088408470154,0.986278772354126,-0.000470351393709383,59.270223616977994,0.02788520235581834
2000-03-20,0.9309338331222534,1.098214030265808,1.1272319555282593,1.0926339626312256,1.1026790142059326,204489600.0,0.01895741161429232,0.021555004111316597,0.9096532016992569,0.04196498105478497,0.8647088408470154,0.986278772354126,-0.0006474258029226524,56.54292922674221,-0.016129382442097447
2000-03-21,1.0212836265563965,1.2047990560531616,1.2209819555282593,1.0859379768371582,1.0943080186843872,524328000.0,0.025903625840674294,0.02242472845718814,0.9176474988460541,0.04719205667713848,0.8647088408470154,1.0212836265563965,-0.0,53.838213676882745,0.09262736850152355
2000-03-22,1.0912926197052002,1.2873879671096802,1.2890629768371582,1.1746649742126465,1.1855469942092896,567996800.0,0.036635381444830695,0.02526685905471665,0.9282198578119278,0.06017642961692842,0.8647088408470154,1.0912926197052002,-0.0,68.13071358048748,0.0663025897565523
2000-03-23,1.0695335865020752,1.261718988418579,1.3426339626312256,1.25,1.2678569555282593,562564800.0,0.042890191517982235,0.028791525547369773,0.938100415468216,0.06635253236496302,0.8647088408470154,1.0912926197052002,-0.0002548505190733514,61.464043848072556,-0.020140230290919985
2000-03-24,1.0496658086776733,1.238281011581421,1.285156011581421,1.2098209857940674,1.2717629671096802,446913600.0,0.04571701267171868,0.032176622972239555,0.9488146722316741,0.06619353524918933,0.8647088408470154,1.0912926197052002,-0.00048754989703356553,61.13487525745616,-0.018750816917659504
2000-03-27,1.0562890768051147,1.246093988418579,1.292410969734192,1.2220979928970337,1.228795051574707,279182400.0,0.04793911886590374,0.03532912215097239,0.9587720930576324,0.0666545361701165,0.8647088408470154,1.0912926197052002,-0.00040997552576058056,64.78417081472335,0.006290058738163992
2000-03-28,1.0529773235321045,1.2421879768371582,1.2678569555282593,1.224329948425293,1.2254459857940674,202966400.0,0.048869585066168675,0.03803721473401165,0.9680435687303544,0.06619240975311304,0.8647088408470154,1.0912926197052002,-0.0004487641076240578,65.29010846063248,-0.003140196984002246
2000-03-29,1.0288528203964233,1.2137279510498047,1.2449779510498047,1.1948939561843872,1.244420051574707,239836800.0,0.04711720266448527,0.03985321232010637,0.9701722711324692,0.067481725412459,0.8647088408470154,1.0912926197052002,-0.0007313199587559016,61.6118788729101,-0.023177282875555583
2000-03-30,0.9517479538917542,1.1227680444717407,1.2293529510498047,1.1199779510498047,1.1925220489501953,414400000.0,0.03905648974923859,0.039693867805932814,0.971591380238533,0.06673995556138289,0.8647088408470154,1.0912926197052002,-0.0016344030630628648,50.0,-0.07789944849695286
2000-03-31,1.0279064178466797,1.2126120328903198,1.2254459857940674,1.125,1.1378350257873535,404633600.0,0.03837134724225311,0.03942936369319688,0.9745478838682174,0.06790816262189861,0.8647088408470154,1.0912926197052002,-0.0007424046047878712,60.175489013837286,0.07697916322589078
2000-04-03,1.0089844465255737,1.1902899742126465,1.245535969734192,1.1556919813156128,1.2098209857940674,328563200.0,0.03588782936367474,0.038721056827292454,0.9774333715438843,0.06809303508531504,0.8798454403877258,1.0912926197052002,-0.0009472332066695481,64.29236372070295,-0.018579803155210812
2000-04-04,0.9635739326477051,1.136718988418579,1.1875,1.042410969734192,1.1841520071029663,660329600.0,0.02991058400001645,0.03695896226183725,0.9791126906871795,0.06727052334207075,0.920054018497467,1.0912926197052002,-0.0014048280089763226,57.825040043467645,-0.04605038716504544
2000-04-05,0.9867525696754456,1.1640629768371582,1.1863839626312256,1.1071430444717407,1.1291849613189697,457665600.0,0.02673570373155687,0.034914310555781175,0.982282030582428,0.06598679986754262,0.9309338331222534,1.0912926197052002,-0.0011362790697782897,56.43841146234889,0.023770100392402595
2000-04-06,0.9474906921386719,1.1177459955215454,1.2008930444717407,1.1004459857940674,1.166295051574707,259627200.0,0.020811579914513323,0.03209376442752761,0.9833936780691147,0.06515764283008627,0.9309338331222534,1.0912926197052002,-0.0015630289103660505,50.133628892609806,-0.04060220541242409
2000-04-07,0.9971587657928467,1.176339030265808,1.177454948425293,1.120535969734192,1.136160969734192,242435200.0,0.01989512889733913,0.029654037321489916,0.9856642186641693,0.06478700676010558,0.9474906921386719,1.0912926197052002,-0.0010050831584466763,55.85284915181703,0.051092887499368037
2000-04-10,0.9460709691047668,1.1160709857940674,1.1852680444717407,1.113839030265808,1.175781011581421,212262400.0,0.014875006810220914,0.026698231219236118,0.987059685587883,0.0635451965613828,0.9460709691047668,1.0912926197052002,-0.001552910245511992,42.857128301329276,-0.05259241437403332
2000-04-11,0.9039709568023682,1.066406011581421,1.114954948425293,1.0541290044784546,1.1026790142059326,541822400.0,0.0074139414379543744,0.022841373262979768,0.9890227913856506,0.06007836114056862,0.9039709568023682,1.0695335865020752,-0.0018534327571368846,31.214428148566128,-0.04552035398824711
2000-04-12,0.8268657326698303,0.9754459857940674,1.0625,0.9363840222358704,1.0625,941136000.0,-0.004666956051607385,0.017339707400062337,0.9863738059997559,0.0660197958025284,0.8268657326698303,1.0562890768051147,-0.002810517523138668,28.095593445395963,-0.08915490529419098
2000-04-13,0.8613976836204529,1.0161830186843872,1.0714290142059326,0.96875,0.9955360293388367,529827200.0,-0.01132417644706496,0.01160693063063688,0.9834409892559052,0.07028601118134573,0.8268657326698303,1.0562890768051147,-0.0023874888482638894,33.44426694553994,0.04091395637850864
2000-04-14,0.8467336893081665,0.9988840222358704,1.0535709857940674,0.9732139706611633,0.9760040044784546,667620800.0,-0.01758067429238297,0.005769409646032909,0.9784741252660751,0.07631696944597369,0.8268657326698303,1.0529773235321045,-0.0025264553379077737,31.829290983064297,-0.017170054717754193
2000-04-17,0.9375567436218262,1.1060270071029663,1.1065850257873535,0.9737719893455505,0.9776790142059326,409561600.0,-0.015036995345119375,0.0016081286478024526,0.9788052707910537,0.07611392993721662,0.8268657326698303,1.0288528203964233,-0.001118033619788776,41.31053568537436,0.10189105373122309
2000-04-18,0.9602627158164978,1.1328129768371582,1.1328129768371582,1.0658479928970337,1.1026790142059326,390924800.0,-0.011061420093470442,-0.0009257811004521263,0.9757542252540589,0.07554242946441769,0.8268657326698303,1.0279064178466797,-0.0008283713736736973,44.82512559767892,0.023929626789177136
2000-04-19,0.9167426228523254,1.0814729928970337,1.1629459857940674,1.0691959857940674,1.1266740560531616,520150400.0,-0.011292285416602876,-0.0029990819636822766,0.9670267254114151,0.07146452115485057,0.8268657326698303,1.0279064178466797,-0.0013613226774780484,47.217991018247154,-0.04638014947888845
2000-04-20,0.8997137546539307,1.0613839626312256,1.113839030265808,1.0452009439468384,1.1043529510498047,722120000.0,-0.012702904025577388,-0.0049398463760613,0.9585357338190079,0.0686784339823304,0.8268657326698303,1.0089844465255737,-0.001337829549692516,38.75518814515889,-0.01875009750210696
2000-04-24,0.9120128154754639,1.0758930444717407,1.0758930444717407,1.0245540142059326,1.026785969734192,443620800.0,-0.012682205445414318,-0.006488318189931903,0.9516530841588974,0.06590666951779081,0.8268657326698303,0.9971587657928467,-0.001042313142251035,41.39384179108962,0.013577379680993026
2000-04-25,0.9711419343948364,1.1456470489501953,1.1495540142059326,1.089843988418579,1.0904020071029663,391641600.0,-0.007804609260032569,-0.006751576403952037,0.9473957270383835,0.06138691579475153,0.8268657326698303,0.9971587657928467,-0.00031848473338771694,50.6556881632407,0.06281858900113535
2000-04-26,0.9181616306304932,1.0831470489501953,1.1428569555282593,1.0714290142059326,1.130579948425293,366912000.0,-0.008120538369381758,-0.007025368797037982,0.9406549423933029,0.05638080604110163,0.8268657326698303,0.9971587657928467,-0.0009670424943638512,44.34912434789279,-0.05609918768592958
2000-04-27,0.9593153595924377,1.1316959857940674,1.1339290142059326,1.040876030921936,1.0463169813156128,326603200.0,-0.0049926008783819364,-0.006618815213306773,0.9371780693531037,0.05267811043951709,0.8268657326698303,0.9971587657928467,-0.00046325960874474834,50.971149870622675,0.0438464195988115
2000-04-28,0.9389756321907043,1.1077009439468384,1.1383930444717407,1.0831470489501953,1.135045051574707,249580800.0,-0.004107584222285188,-0.006116569015102457,0.9365394532680511,0.052569490930268956,0.8268657326698303,0.9711419343948364,-0.00039363803971385425,44.97961555769849,-0.021430334883135928
2000-05-01,0.9408677816390991,1.1099330186843872,1.1171879768371582,1.088170051574707,1.114954948425293,226195200.0,-0.00321644433091528,-0.005536544078265022,0.9321875214576721,0.048012883225681924,0.8268657326698303,0.9711419343948364,-0.00037048268927956994,49.50938620980432,0.0020130932964692264
2000-05-02,0.8921447992324829,1.052454948425293,1.1272319555282593,1.0491069555282593,1.1004459857940674,236432000.0,-0.006368336809362218,-0.005702902624484462,0.9263455390930175,0.04520280551467692,0.8268657326698303,0.9711419343948364,-0.0009667346041511914,48.89865518365332,-0.05317417097550086
2000-05-03,0.8708587884902954,1.027343988418579,1.082589030265808,0.9966520071029663,1.0619419813156128,489798400.0,-0.010463223946446942,-0.006654966888876958,0.9217097818851471,0.04593221562346886,0.8467336893081665,0.9711419343948364,-0.0011980941189154743,54.57235062289272,-0.02414861240388344
2000-05-04,0.8377456665039062,0.9882810115814209,1.0290180444717407,0.9871649742126465,1.0279020071029663,399515200.0,-0.01619373244368738,-0.008562719999839043,0.9142594367265702,0.04690127132050772,0.8377456665039062,0.9711419343948364,-0.0016109994042934914,47.53449250055515,-0.03876528415553808
2000-05-05,0.856194794178009,1.010045051574707,1.0245540142059326,0.9885600209236145,0.9893969893455505,284076800.0,-0.019027177834261444,-0.010655611566723523,0.909694641828537,0.04792828804684376,0.8377456665039062,0.9711419343948364,-0.0013881930682345576,50.97851231803195,0.021783359720750104
2000-05-08,0.8334887027740479,0.9832590222358704,1.0150669813156128,0.982142984867096,1.000836968421936,184900800.0,-0.022841591880933043,-0.013092807629565429,0.901511138677597,0.046148087031588736,0.8334887027740479,0.9711419343948364,-0.001671000577335888,37.47153423784662,-0.026877765406567753
2000-05-09,0.7980104684829712,0.9414060115814209,0.9933040142059326,0.9363840222358704,0.9849330186843872,327140800.0,-0.028399962409312085,-0.01615423858551476,0.8941081136465072,0.05031165369220678,0.7980104684829712,0.9711419343948364,-0.0021962663293956623,31.04966471060885,-0.04349843237516587
2000-05-10,0.7516536712646484,0.8867189884185791,0.9375,0.8816959857940674,0.9291290044784546,535091200.0,-0.03612914294429792,-0.02014921945727139,0.8864922493696212,0.05944035141621367,0.7516536712646484,0.9711419343948364,-0.0029582930822714113,30.84527506969326,-0.059846041427433105
2000-05-11,0.7781437635421753,0.9179689884185791,0.9308040142059326,0.8839290142059326,0.9051340222358704,499744000.0,-0.03965987084051781,-0.024051349733920674,0.8840561509132385,0.06290984925261264,0.7516536712646484,0.9711419343948364,-0.002601255965043612,36.19766755072796,0.034635618815437134
2000-05-12,0.8145678639411926,0.9609379768371582,0.986607015132904,0.9354069828987122,0.9464290142059326,306913600.0,-0.03906852006252903,-0.027054783799642348,0.8817146599292756,0.06464514383700491,0.7516536712646484,0.9711419343948364,-0.0021103269162568014,39.511256927194225,0.045746451175636006
2000-05-15,0.7644258141517639,0.9017860293388367,0.9648439884185791,0.8939729928970337,0.9648439884185791,678932800.0,-0.04215992134431534,-0.03007581130857695,0.8775992661714553,0.06943197107317649,0.7516536712646484,0.9593153595924377,-0.002626329535129341,27.310597530866787,-0.06353276205532668
2000-05-16,0.7999027967453003,0.943638026714325,0.9737719893455505,0.9174110293388367,0.9331750273704529,440451200.0,-0.0412714317559818,-0.03231493539805792,0.870716568827629,0.06999608460461999,0.7516536712646484,0.9593153595924377,-0.0021482420779905115,36.50109457903067,0.04536523394554544
2000-05-17,0.7672637701034546,0.9051340222358704,0.9257810115814209,0.8962050080299377,0.9252229928970337,398092800.0,-0.04270867500998754,-0.034393683320443846,0.8610666215419769,0.07030427283958761,0.7516536712646484,0.9408677816390991,-0.002338904446214316,27.643281218624637,-0.04165957552962711
2000-05-18,0.7625337839126587,0.8995540142059326,0.9369419813156128,0.8984379768371582,0.919642984867096,373777600.0,-0.04372533258307565,-0.03626001317297021,0.8533561795949935,0.07230454942357578,0.7516536712646484,0.9408677816390991,-0.002402629849989985,28.685797347802193,-0.006183826416957582
2000-05-19,0.711445689201355,0.8392860293388367,0.8861610293388367,0.8337050080299377,0.8861610293388367,740667200.0,-0.048098968349980065,-0.03862780420837218,0.8439427763223648,0.07798391493207703,0.711445689201355,0.8921447992324829,-0.0025721405672799046,25.229890338904042,-0.06934773247042698
2000-05-22,0.6806979179382324,0.803013026714325,0.8370540142059326,0.767857015132904,0.8370540142059326,755507200.0,-0.053430283329655937,-0.041588300032628936,0.8323770314455032,0.08425786024303233,0.6806979179382324,0.8708587884902954,-0.0028298197909923913,26.248727905731116,-0.04418046005796752
2000-05-23,0.6494778990745544,0.7661830186843872,0.8337050080299377,0.7645090222358704,0.8080360293388367,517585600.0,-0.059488833227876015,-0.04516840667167835,0.8162938296794892,0.08703035163016541,0.6494778990745544,0.856194794178009,-0.0032253354708694153,25.675717271157282,-0.04694981380949228
2000-05-24,0.6636689305305481,0.7829239964485168,0.8013389706611633,0.7410709857940674,0.7695310115814209,678462400.0,-0.06242557684135519,-0.04861984070561372,0.8035691946744918,0.08990941179055768,0.6494778990745544,0.856194794178009,-0.0030039174919454705,30.04345238379956,0.02161461860338368
2000-05-25,0.6604753732681274,0.7791569828987122,0.8272879719734192,0.767857015132904,0.7901790142059326,406750400.0,-0.06426979846440117,-0.05174983225737122,0.7886271953582764,0.08746248856349491,0.6494778990745544,0.8334887027740479,-0.002698513845664243,26.74899759377189,-0.004823588252880034
2000-05-26,0.6537349224090576,0.7712050080299377,0.8024550080299377,0.7611610293388367,0.7857139706611633,181148800.0,-0.06551998187332986,-0.05450386218056295,0.7743651598691941,0.0848736556133462,0.6494778990745544,0.8145678639411926,-0.0025077945003762667,27.803691818529757,-0.010257886406818729
2000-05-30,0.6627228856086731,0.7818080186843872,0.7868300080299377,0.7299110293388367,0.7823659777641296,713059200.0,-0.06503581532168545,-0.056610252808787453,0.7604579150676727,0.07871997543347968,0.6494778990745544,0.8145678639411926,-0.0023676493008489897,32.12505278417733,0.013654980511004269
2000-05-31,0.6357598900794983,0.75,0.814732015132904,0.7483260035514832,0.7756699919700623,433507200.0,-0.06606622789099581,-0.058501447825229126,0.7476386696100235,0.07700353956510912,0.6357598900794983,0.8145678639411926,-0.0028490109147052637,33.86033883763395,-0.04153597165186558
2000-06-01,0.6745486259460449,0.7957590222358704,0.7996649742126465,0.7176340222358704,0.7299110293388367,903840000.0,-0.0630263815682981,-0.05940643457384292,0.737823161482811,0.07287098541639678,0.6357598900794983,0.8145678639411926,-0.002230976218238715,36.050902658617346,0.05922280415357922
2000-06-02,0.7005654573440552,0.8264510035514832,0.890625,0.794642984867096,0.8370540142059326,792848000.0,-0.057851069476675954,-0.05909536155440953,0.7309641510248184,0.06934131403667418,0.6357598900794983,0.7999027967453003,-0.001582407336880377,34.20693356673671,0.037844040268174596
2000-06-05,0.6911048889160156,0.8152899742126465,0.8504459857940674,0.8007810115814209,0.8331469893455505,323668800.0,-0.053891755553263754,-0.05805464035418038,0.7227096557617188,0.06320370232520375,0.6357598900794983,0.7999027967453003,-0.001733110717722093,38.55233478688871,-0.01359619997714762
2000-06-06,0.7029309272766113,0.8292409777641296,0.8638389706611633,0.806361973285675,0.821150004863739,525481600.0,-0.049232190239166584,-0.056290150331177624,0.7161817669868469,0.057658881623339896,0.6357598900794983,0.7672637701034546,-0.0010242660169144542,33.65237099794494,0.016967027573536693
2000-06-07,0.7308399677276611,0.8621649742126465,0.8660709857940674,0.8180800080299377,0.8359379768371582,337019200.0,-0.04279412085180834,-0.053590944435303774,0.7128232419490814,0.05451205497910886,0.6357598900794983,0.7625337839126587,-0.0005045704948399194,43.76012171586697,0.038935880631761684
2000-06-08,0.7175947427749634,0.8465399742126465,0.8794639706611633,0.8314729928970337,0.8716520071029663,238526400.0,-0.03831896624709241,-0.0505365487976615,0.7111202955245972,0.053761991598285944,0.6357598900794983,0.7308399677276611,-0.00021075970309531039,42.519593166957435,-0.018289528789687783
2000-06-09,0.7246907353401184,0.8549110293388367,0.8744419813156128,0.8426340222358704,0.8638389706611633,252358400.0,-0.03381004552598266,-0.04719124814332573,0.7084476441144943,0.051537331044263474,0.6357598900794983,0.7308399677276611,-9.784736740153312e-05,52.583026130509104,0.0098400073064125
2000-06-12,0.6901587843894958,0.8141739964485168,0.8610489964485168,0.8113840222358704,0.8604909777641296,290337600.0,-0.03264680121318575,-0.04428235875729774,0.7022271901369095,0.045169233656027236,0.6357598900794983,0.7308399677276611,-0.0006473241604078065,51.81820576938718,-0.04882329848147036
2000-06-13,0.7152297496795654,0.84375,0.8454239964485168,0.787388026714325,0.8141739964485168,351456000.0,-0.029363421102092224,-0.04129857122625664,0.6997673869132995,0.04288559984038583,0.6357598900794983,0.7308399677276611,-0.0002483917738520255,62.94218999566143,0.0356821258814729
2000-06-14,0.6844828128814697,0.8074780106544495,0.859375,0.8046879768371582,0.8454239964485168,277446400.0,-0.02890909351060389,-0.03882067568312609,0.6939963877201081,0.03589806333075545,0.6357598900794983,0.7308399677276611,-0.000737640940536586,53.84619959806438,-0.04394028390078373
2000-06-15,0.6991468071937561,0.8247770071029663,0.8337050080299377,0.794642984867096,0.814732015132904,248572800.0,-0.02705391316175565,-0.036467323178852006,0.6905905395746231,0.03154876720814816,0.6357598900794983,0.7308399677276611,-0.0005043055990466466,56.85547789242335,0.021197209377844847
2000-06-16,0.6901587843894958,0.8141739964485168,0.8370540142059326,0.7952010035514832,0.8348209857940674,303564800.0,-0.026009110853889572,-0.03437568071385952,0.6869717895984649,0.02662964168937277,0.6357598900794983,0.7308399677276611,-0.0006473241604078065,56.40599176087803,-0.012939051358533871
2000-06-19,0.7313126921653748,0.8627229928970337,0.8738840222358704,0.8018969893455505,0.8085939884185791,394004800.0,-0.021611200609435555,-0.031822784692974726,0.687965139746666,0.027929448241031288,0.6357598900794983,0.7313126921653748,-0.0,60.837000771094246,0.05791943432609317
2000-06-20,0.7663178443908691,0.904017984867096,0.928013026714325,0.8783479928970337,0.8794639706611633,501390400.0,-0.015126829150813204,-0.028483593584542423,0.6922461360692977,0.032880023309539645,0.6745486259460449,0.7663178443908691,-0.0,70.11657959947931,0.04675589638772054
